timesteps,reward,best_reward
475000 , 756.85 , 2355.0
476000 , 931.4 , 1927.0
477000 , 797.5 , 1587.0
478000 , 960.35 , 2361.0
479000 , 921.65 , 2352.0
480000 , 902.25 , 1568.0
481000 , 1009.0 , 1923.0
482000 , 849.25 , 1702.0
483000 , 1017.15 , 1697.0
484000 , 1033.3 , 1438.0
485000 , 795.7 , 1857.0
486000 , 827.45 , 1918.0
487000 , 956.9 , 1706.0
488000 , 811.45 , 1946.0
489000 , 931.7 , 1584.0
490000 , 976.1 , 2341.0
491000 , 912.55 , 1933.0
492000 , 904.0 , 1855.0
493000 , 841.15 , 2343.0
494000 , 882.15 , 2621.0
495000 , 857.35 , 1581.0
496000 , 1100.05 , 2357.0
497000 , 1036.55 , 3047.0
498000 , 1032.35 , 3052.0
499000 , 987.85 , 2356.0
500000 , 827.5 , 1925.0
501000 , 1302.25 , 3056.0
502000 , 822.4 , 1687.0
503000 , 1090.1 , 2623.0
504000 , 1106.9 , 2362.0
505000 , 1509.2 , 3045.0
506000 , 952.2 , 1697.0
507000 , 1180.05 , 2646.0
508000 , 1326.65 , 2643.0
509000 , 1035.05 , 2373.0
510000 , 989.6 , 2351.0
511000 , 1266.55 , 2369.0
512000 , 1230.35 , 2361.0
513000 , 1333.35 , 3052.0
514000 , 780.5 , 1701.0
515000 , 1336.5 , 1933.0
516000 , 1185.2 , 2359.0
517000 , 1127.55 , 2334.0
518000 , 1147.75 , 3053.0
519000 , 969.05 , 1861.0
520000 , 1067.1 , 1692.0
521000 , 1002.2 , 1867.0
522000 , 1297.0 , 2357.0
523000 , 1062.2 , 1924.0
524000 , 1015.5 , 1858.0
525000 , 1082.35 , 2357.0
526000 , 1309.8 , 3050.0
527000 , 1349.1 , 3053.0
528000 , 1435.75 , 3046.0
529000 , 1469.1 , 3033.0
530000 , 1153.35 , 1862.0
531000 , 1312.75 , 2365.0
532000 , 1475.25 , 2369.0
533000 , 965.0 , 2347.0
534000 , 1255.95 , 3052.0
535000 , 1330.9 , 3045.0
536000 , 1263.75 , 2638.0
537000 , 1265.55 , 3059.0
538000 , 990.7 , 1694.0
539000 , 1437.8 , 3060.0
540000 , 1314.35 , 3035.0
541000 , 1317.85 , 2625.0
542000 , 1319.2 , 2646.0
543000 , 1356.7 , 2343.0
544000 , 1053.5 , 1581.0
545000 , 1112.85 , 2359.0
546000 , 1175.95 , 2646.0
547000 , 1192.05 , 2577.0
548000 , 1331.4 , 2023.0
549000 , 1132.8 , 2962.0
550000 , 1156.25 , 2598.0
551000 , 1252.3 , 2332.0
552000 , 1007.75 , 2353.0
553000 , 1113.05 , 2021.0
554000 , 1091.4 , 1701.0
555000 , 916.2 , 1921.0
556000 , 1164.9 , 2353.0
557000 , 977.65 , 2357.0
558000 , 1145.9 , 2618.0
559000 , 1124.1 , 2024.0
560000 , 1107.8 , 2025.0
561000 , 1178.7 , 1918.0
562000 , 1196.95 , 1922.0
563000 , 1222.4 , 3052.0
564000 , 1167.95 , 2349.0
565000 , 1288.0 , 2024.0
566000 , 1187.05 , 2026.0
567000 , 1462.65 , 1930.0
568000 , 1213.4 , 2635.0
569000 , 1542.1 , 3048.0
570000 , 1330.75 , 2021.0
571000 , 1184.85 , 2214.0
572000 , 1156.5 , 1867.0
573000 , 1396.75 , 2353.0
574000 , 1310.0 , 1863.0
575000 , 1126.85 , 1928.0
576000 , 1100.25 , 2030.0
577000 , 1389.65 , 2643.0
578000 , 1295.5 , 2029.0
579000 , 1487.05 , 2024.0
580000 , 1174.9 , 3023.0
581000 , 1098.6 , 2023.0
582000 , 1198.45 , 1918.0
583000 , 1195.45 , 2022.0
584000 , 1171.0 , 1926.0
585000 , 1196.45 , 3037.0
586000 , 1082.35 , 2027.0
587000 , 1310.2 , 2575.0
588000 , 1294.05 , 2364.0
589000 , 1010.9 , 1928.0
590000 , 1111.85 , 1932.0
591000 , 1318.45 , 2988.0
592000 , 1320.45 , 2635.0
593000 , 1405.85 , 2317.0
594000 , 1523.9 , 2549.0
595000 , 1412.65 , 2816.0
596000 , 1013.6 , 2402.0
597000 , 1228.6 , 2322.0
598000 , 1049.65 , 2306.0
599000 , 1323.1 , 2979.0
600000 , 1225.45 , 2311.0
601000 , 1283.8 , 2289.0
602000 , 1166.9 , 1913.0
603000 , 1294.75 , 2361.0
604000 , 1130.95 , 1930.0
605000 , 1207.7 , 2344.0
606000 , 1227.35 , 2389.0
607000 , 1027.0 , 2565.0
608000 , 1183.2 , 2980.0
609000 , 976.8 , 1589.0
610000 , 1264.05 , 2572.0
611000 , 1355.95 , 2631.0
612000 , 1232.75 , 2642.0
613000 , 1269.85 , 2318.0
614000 , 1623.15 , 3051.0
615000 , 1216.75 , 2966.0
616000 , 1287.4 , 2615.0
617000 , 1089.25 , 1711.0
618000 , 877.45 , 1925.0
619000 , 1467.5 , 3048.0
620000 , 1368.9 , 3037.0
621000 , 1620.6 , 2599.0
622000 , 1479.05 , 3039.0
623000 , 1251.45 , 2373.0
624000 , 1341.85 , 3034.0
625000 , 1348.85 , 2350.0
626000 , 1144.8 , 2646.0
627000 , 1279.85 , 3018.0
628000 , 1058.4 , 2298.0
629000 , 1192.9 , 2022.0
630000 , 1149.55 , 2026.0
631000 , 1428.5 , 2347.0
632000 , 1182.4 , 2593.0
633000 , 1450.6 , 2596.0
634000 , 1439.4 , 2968.0
635000 , 1337.25 , 3037.0
636000 , 1412.7 , 2026.0
637000 , 1344.55 , 2022.0
638000 , 1508.85 , 2027.0
639000 , 1408.65 , 2374.0
640000 , 1421.6 , 3044.0
641000 , 1115.4 , 2023.0
642000 , 1063.3 , 1871.0
643000 , 1532.45 , 3040.0
644000 , 1421.35 , 2359.0
645000 , 1271.2 , 2364.0
646000 , 1692.95 , 2020.0
647000 , 1432.4 , 2636.0
648000 , 1478.15 , 2639.0
649000 , 1354.95 , 2360.0
650000 , 1493.0 , 2355.0
651000 , 1548.8 , 2025.0
652000 , 1216.9 , 2027.0
653000 , 1555.6 , 3002.0
654000 , 1440.55 , 2361.0
655000 , 1537.9 , 3052.0
656000 , 1195.6 , 2015.0
657000 , 1433.5 , 2662.0
658000 , 1312.0 , 2360.0
659000 , 1044.45 , 1931.0
660000 , 1200.85 , 3039.0
661000 , 1721.85 , 2650.0
662000 , 1451.4 , 2255.0
663000 , 1638.6 , 2987.0
664000 , 1234.75 , 2276.0
665000 , 1468.9 , 2020.0
666000 , 1444.3 , 2357.0
667000 , 1382.45 , 2299.0
668000 , 1240.55 , 2366.0
669000 , 1277.0 , 2023.0
670000 , 1122.55 , 2345.0
671000 , 1678.7 , 2991.0
672000 , 1591.6 , 2811.0
673000 , 1288.95 , 2613.0
674000 , 1695.65 , 2994.0
675000 , 1295.7 , 2260.0
676000 , 1357.9 , 2634.0
677000 , 1347.05 , 2273.0
678000 , 1701.75 , 2258.0
679000 , 1456.6 , 2557.0
680000 , 1567.25 , 3044.0
681000 , 1142.4 , 2362.0
682000 , 1305.85 , 2644.0
683000 , 1407.9 , 2566.0
684000 , 1331.4 , 3032.0
685000 , 1205.25 , 3042.0
686000 , 1508.2 , 2742.0
687000 , 1193.4 , 2276.0
688000 , 1468.85 , 3040.0
689000 , 1638.8 , 2968.0
690000 , 1795.55 , 2638.0
691000 , 1565.4 , 3037.0
692000 , 1324.65 , 3048.0
693000 , 1173.6 , 2275.0
694000 , 1471.65 , 2311.0
695000 , 1274.85 , 2388.0
696000 , 1272.25 , 3037.0
697000 , 1298.9 , 2249.0
698000 , 1389.8 , 2627.0
699000 , 1191.5 , 2366.0
700000 , 1562.85 , 2357.0
701000 , 1282.15 , 2562.0
702000 , 939.7 , 2302.0
703000 , 1100.05 , 2026.0
704000 , 1339.05 , 2356.0
705000 , 1458.1 , 2644.0
706000 , 1347.0 , 2999.0
707000 , 1650.55 , 2469.0
708000 , 1682.6 , 2974.0
709000 , 1652.2 , 3007.0
710000 , 1531.3 , 2359.0
711000 , 1298.05 , 2646.0
712000 , 1349.8 , 2344.0
713000 , 1838.35 , 2639.0
714000 , 1149.35 , 2639.0
715000 , 1269.6 , 2185.0
716000 , 1287.25 , 1869.0
717000 , 1151.5 , 2027.0
718000 , 1305.7 , 2856.0
719000 , 1378.8 , 2635.0
720000 , 1342.8 , 3045.0
721000 , 1323.8 , 3033.0
722000 , 1232.15 , 2636.0
723000 , 1348.45 , 2583.0
724000 , 1215.95 , 2020.0
725000 , 1160.1 , 1709.0
726000 , 1194.9 , 2264.0
727000 , 1202.45 , 2885.0
728000 , 1390.75 , 2625.0
729000 , 1243.6 , 2364.0
730000 , 1471.15 , 3045.0
731000 , 1474.75 , 2639.0
732000 , 1529.1 , 2632.0
733000 , 1325.05 , 2995.0
734000 , 1476.25 , 2641.0
735000 , 1466.35 , 2558.0
736000 , 1593.35 , 2947.0
737000 , 1897.1 , 2654.0
738000 , 1518.4 , 2630.0
739000 , 1431.8 , 2653.0
740000 , 1756.9 , 3055.0
741000 , 1572.25 , 2363.0
742000 , 1645.45 , 2638.0
743000 , 1732.55 , 2990.0
744000 , 1504.0 , 2369.0
745000 , 1114.5 , 2028.0
746000 , 1258.4 , 2637.0
747000 , 1312.3 , 3053.0
748000 , 1471.45 , 2950.0
749000 , 1206.05 , 2359.0
750000 , 1563.1 , 2641.0
751000 , 897.05 , 3045.0
752000 , 1318.75 , 2654.0
753000 , 770.35 , 3052.0
754000 , 999.3 , 2233.0
755000 , 1523.8 , 2370.0
756000 , 1158.5 , 2636.0
757000 , 1425.3 , 2650.0
758000 , 1295.55 , 2025.0
759000 , 1255.6 , 2653.0
760000 , 1412.7 , 2358.0
761000 , 1389.45 , 2636.0
762000 , 1805.6 , 3033.0
763000 , 1083.85 , 2344.0
764000 , 1459.45 , 2645.0
765000 , 1661.95 , 2359.0
766000 , 1984.05 , 3051.0
767000 , 1377.45 , 2029.0
768000 , 1799.95 , 3040.0
769000 , 1769.6 , 3056.0
770000 , 1541.75 , 2640.0
771000 , 1491.15 , 3036.0
772000 , 1420.7 , 2364.0
773000 , 1403.65 , 2027.0
774000 , 1078.2 , 2026.0
775000 , 1406.95 , 3055.0
776000 , 1220.5 , 2368.0
777000 , 1397.4 , 2650.0
778000 , 1502.65 , 3034.0
779000 , 1603.3 , 2365.0
780000 , 1323.8 , 2644.0
781000 , 1358.65 , 2640.0
782000 , 1248.9 , 3049.0
783000 , 1318.0 , 2647.0
784000 , 979.9 , 2364.0
785000 , 1084.3 , 2623.0
786000 , 931.95 , 2372.0
787000 , 1245.75 , 3043.0
788000 , 1420.3 , 2375.0
789000 , 1299.75 , 2362.0
790000 , 1503.05 , 2645.0
791000 , 1424.85 , 2362.0
792000 , 1587.25 , 3046.0
793000 , 1599.15 , 2646.0
794000 , 1568.25 , 3053.0
795000 , 1369.3 , 2652.0
796000 , 1590.55 , 3058.0
797000 , 1598.9 , 2636.0
798000 , 1373.4 , 3000.0
799000 , 1598.45 , 3053.0
800000 , 1546.45 , 2603.0
801000 , 1722.05 , 3050.0
802000 , 1693.95 , 2977.0
803000 , 1419.15 , 2588.0
804000 , 1550.55 , 2649.0
805000 , 1476.85 , 3060.0
806000 , 1634.85 , 3060.0
807000 , 1904.0 , 3058.0
808000 , 1560.65 , 3048.0
809000 , 1592.4 , 3056.0
810000 , 1569.35 , 3049.0
811000 , 1336.55 , 2570.0
812000 , 1553.9 , 3052.0
813000 , 1261.45 , 3043.0
814000 , 1636.25 , 3052.0
815000 , 1116.25 , 2997.0
816000 , 1480.45 , 3056.0
817000 , 1658.7 , 2581.0
818000 , 1566.8 , 2654.0
819000 , 1560.25 , 3043.0
820000 , 1695.1 , 3050.0
821000 , 1670.6 , 2758.0
822000 , 1542.0 , 3051.0
823000 , 1704.35 , 2655.0
824000 , 1663.5 , 2620.0
825000 , 1403.4 , 2642.0
826000 , 1614.9 , 2640.0
827000 , 1700.0 , 3013.0
828000 , 1531.0 , 2990.0
829000 , 1041.1 , 1866.0
830000 , 1385.0 , 2642.0
831000 , 1587.75 , 3040.0
832000 , 1297.3 , 3030.0
833000 , 1764.4 , 3035.0
834000 , 1388.75 , 3031.0
835000 , 1759.75 , 3050.0
836000 , 1382.45 , 2644.0
837000 , 1714.7 , 3050.0
838000 , 1118.05 , 2370.0
839000 , 1350.45 , 3050.0
840000 , 1410.8 , 3007.0
841000 , 1731.1 , 2980.0
842000 , 1661.7 , 3049.0
843000 , 1686.8 , 2993.0
844000 , 1510.85 , 2648.0
845000 , 1867.65 , 3045.0
846000 , 1962.95 , 3046.0
